volatility,spread,trend_strength,volume,proximity,time_horizon,p_normal,p_stressed,p_degraded,assumption_type,breached,phase,close_reason
0.0,0.009999999999990905,1.8503504141343318e-13,107.88364000000001,0.7763,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,assumption_breach
3.9457931609801264e-05,0.010000000000005116,0.0022556390975084603,1.26916,0.7763,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.1708978792123293e-13,240.56699999999998,0.7763,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.9292026263695625e-13,567.6617200000001,0.7763,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.0175131989373145e-13,315.161,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.9292026263695625e-13,342.5188,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,3.6793365270263854e-14,371.36232,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.0175131989373145e-13,20.130939999999995,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
4.7876821585733555e-05,0.009999999999990905,0.05037593984968003,110.24268000000001,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.1708978792123293e-13,621.0724599999999,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7137008998602273e-05,0.010000000000005116,0.056390977443447406,50.19999999999999,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,3.8624425737135375e-13,802.6179800000001,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,5.244896117739522e-14,842.1919199999998,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.715681101183098e-05,0.010000000000005116,0.027067669172751354,96.00858000000002,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7153508669681645e-05,0.009999999999990905,0.05639097744344516,485.80752,0.8166,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.7475902193498364e-13,1277.18492,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
3.941957872087467e-05,0.010000000000005116,0.015789473683970934,74.16318,0.8166,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.0464124433708e-13,651.4817599999999,0.8261,30,0.98,0.0,0.02,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7133711470058926e-05,0.009999999999990905,0.014285714285828168,376.58008,0.8261,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2990647519963793e-14,54.95240000000002,0.7893,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.0464124433708e-13,92.47502,0.7893,30,0.44,0.56,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
4.784192806259606e-05,0.010000000000005116,0.03909774436086771,162.05084,0.7535,30,0.44,0.56,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.712052936712529e-05,0.010000000000005116,0.0563909774436119,6.351920000000002,0.8032,30,0.99,0.0,0.01,causal_edge|eth_return|price_return|2,0,trained,horizon_expired
0.0,0.009999999999990905,2.1016787484549268e-13,396.057,0.7893,30,0.99,0.0,0.01,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.715681101183098e-05,0.010000000000005116,0.014285714285672041,363.60952000000003,0.7893,30,0.99,0.0,0.01,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
5.5801942025771e-05,0.010000000000005116,0.01278195488737954,104.46162,0.8032,30,0.48,0.4,0.12,causal_edge|eth_return|price_return|2,0,trained,horizon_expired
2.717002841685567e-05,0.009999999999990905,0.04812030075188995,2242.2299599999997,0.95188,30,0.96,0.04,0.0,trend_persistence,0,trained,horizon_expired
2.717002841685567e-05,0.009999999999990905,0.04812030075188995,2242.2299599999997,0.000388,30,0.96,0.04,0.0,volatility_control,0,trained,horizon_expired
2.717002841685567e-05,0.009999999999990905,0.04812030075188995,2242.2299599999997,0.166667,30,0.96,0.04,0.0,spread_constraint,0,trained,horizon_expired
0.0,0.009999999999990905,2.7475902193498364e-13,88.683,0.7893,30,0.04,0.0,0.96,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7110651191969108e-05,0.010000000000005116,0.056390977443757075,315.6748,0.7535,30,0.99,0.0,0.01,causal_edge|spread|price_return|1,1,trained,horizon_expired
0.0,0.010000000000005116,9.86826394091226e-14,799.5049999999999,0.8097,30,0.02,0.02,0.96,causal_edge|order_book_imbalance|price_return|2,0,trained,horizon_expired
0.0,0.010000000000005116,1.24778780988965e-13,517.785,0.8097,30,0.97,0.0,0.03,causal_edge|order_book_imbalance|price_return|2,0,trained,assumption_breach
0.0,0.010000000000005116,2.1113118299327555e-13,666.5913600000001,0.8097,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|2,0,trained,horizon_expired
2.7127118817097802e-05,0.009999999999990905,0.04812030075189278,65.52724,0.8195,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|2,0,trained,horizon_expired
0.0,0.010000000000005116,2.1708978792123293e-13,282.779,0.8097,30,0.98,0.0,0.02,causal_edge|order_book_imbalance|price_return|2,0,trained,horizon_expired
0.0,0.009999999999990905,1.0078801174594859e-13,277.09496,0.8097,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|2,0,trained,horizon_expired
0.0,0.010000000000005116,2.1402110743662408e-13,2418.51702,0.8097,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|2,0,trained,horizon_expired
0.0,0.010000000000005116,1.24778780988965e-13,3230.063180000001,0.8097,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|2,0,trained,horizon_expired
3.9214702684056654e-05,0.009999999999990905,0.011278195488723861,19422.86428,0.8097,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|2,0,trained,horizon_expired
0.0,0.010000000000005116,1.0413718375311515e-13,8654.155,0.5104,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.6914587903264953e-05,0.010000000000005116,0.014285714285973397,10544.17,0.5104,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.6911344204961426e-05,0.010000000000005116,0.048120300751725326,14212.169079999998,0.5104,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.6901617798908848e-05,0.010000000000005116,0.048120300751776625,17668.34826,0.5104,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,3.88148467156846e-13,2087.679,0.5104,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,4.5504641591581566e-14,2954.0440599999997,0.5104,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
3.907302253901411e-05,0.010000000000005116,0.030075187969772356,3876.1728600000006,0.5104,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.6888660188984922e-05,0.009999999999990905,0.038345864661880454,4290.605480000001,0.5104,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,4.5504641591581566e-14,3519.80484,0.5104,30,0.48,0.42,0.1,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.689837722565124e-05,0.009999999999990905,0.06315789473692693,129.49566,0.8244,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|2,0,trained,horizon_expired
2.688542273660836e-05,0.010000000000005116,0.04812030075180772,4500.70304,0.8244,30,0.98,0.02,0.0,causal_edge|order_book_imbalance|price_return|2,1,trained,horizon_expired
3.9172090873152106e-05,0.010000000000005116,9.912055977370687e-14,2093.2021999999997,0.8235,30,0.1,0.9,0.0,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
3.92526577528308e-05,0.009999999999990905,0.03383458646624544,845.0860000000002,0.8235,30,0.08,0.53,0.39,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
2.7002464301450955e-05,0.010000000000005116,0.07443609022579882,2195.553,0.8235,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|2,0,trained,assumption_breach
2.702534082200145e-05,0.009999999999990905,0.05639097744374997,818.3675600000001,0.8235,30,0.07,0.18,0.75,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
4.7673990530834387e-05,0.010000000000005116,0.032330827067940986,486.6977600000001,0.8235,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
3.925740730308445e-05,0.010000000000005116,0.01278195488719354,1465.2836999999993,0.8235,30,0.1,0.26,0.64,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
2.7015531854207026e-05,0.009999999999990905,0.056390977443487866,1618.0148000000002,0.8235,30,0.73,0.26,0.01,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
2.701226378046598e-05,0.010000000000005116,0.0563909774436636,403.45128,0.6165,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.7018800718878007e-05,0.010000000000005116,0.038345864661489974,798.31636,0.8475,30,0.06,0.38,0.56,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
2.7028612060850563e-05,0.010000000000005116,0.048120300752178005,517.06244,0.6165,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.705153292662969e-05,0.009999999999990905,0.056390977443597716,263.46896,0.8475,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
0.0,0.010000000000005116,3.246777405669708e-14,1632.96348,0.6165,30,0.12,0.31,0.57,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.7028612060850563e-05,0.010000000000005116,0.048120300752178005,784.7886399999999,0.8475,30,0.02,0.23,0.75,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
2.704825613738805e-05,0.010000000000005116,0.014285714285959398,427.50069999999994,0.8475,30,0.02,0.59,0.39,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
0.0,0.010000000000005116,1.2811891478703504e-14,2276.33536,0.6078,30,0.07,0.18,0.75,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.340996689827063e-13,1636.08578,0.6078,30,0.91,0.01,0.08,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.0709919436088385e-13,465.6197600000001,0.6078,30,0.92,0.0,0.08,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2526043506285643e-13,276.02308,0.6078,30,0.14,0.78,0.08,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2766870543231355e-13,555.9365,0.6078,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.7061368059370376e-05,0.009999999999990905,0.07218045112757843,631.78712,0.8318,30,0.92,0.0,0.08,causal_edge|session_cos|price_return|2,0,trained,horizon_expired
0.0,0.009999999999990905,3.842637898465446e-14,1453.8394,0.6078,30,0.1,0.9,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.7061368059370376e-05,0.009999999999990905,0.06842105263127668,1721.6501399999997,0.8318,30,0.92,0.08,0.0,causal_edge|session_cos|price_return|2,0,trained,horizon_expired
0.0,0.010000000000005116,1.340996689827063e-13,204.80180000000001,0.622,30,0.98,0.02,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,3.842637898465446e-14,418.07812000000007,0.8433,30,0.95,0.05,0.0,causal_edge|session_cos|price_return|2,0,trained,assumption_breach
0.0,0.010000000000005116,2.0709919436088385e-13,673.8467000000002,0.8484,30,0.06,0.34,0.6,causal_edge|session_sin|price_return|2,0,trained,assumption_breach
2.7077775849498486e-05,0.010000000000005116,0.06315789473695092,2365.0979199999997,0.622,30,0.14,0.75,0.11,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.2526043506285643e-13,448.1723999999999,0.8484,30,0.2,0.74,0.06,causal_edge|session_sin|price_return|2,0,trained,horizon_expired
0.0,0.009999999999990905,9.916429348301404e-14,1111.73082,0.622,30,0.06,0.34,0.6,causal_edge|spread|price_return|1,0,trained,horizon_expired
4.785936846397115e-05,0.009999999999990905,0.03984962406023457,95.53864000000002,1.0,30,0.44,0.56,0.0,trend_persistence,0,trained,horizon_expired
4.785936846397115e-05,0.009999999999990905,0.03984962406023457,95.53864000000002,0.000684,30,0.44,0.56,0.0,volatility_control,0,trained,horizon_expired
4.785936846397115e-05,0.009999999999990905,0.03984962406023457,95.53864000000002,0.166667,30,0.44,0.56,0.0,spread_constraint,0,trained,horizon_expired
0.0,0.010000000000005116,2.1402110743662408e-13,1159.3273400000003,0.8433,30,0.15,0.7,0.15,causal_edge|session_cos|price_return|2,0,trained,horizon_expired
0.0,0.010000000000005116,1.2381547284118215e-13,73.96554,0.8433,30,1.0,0.0,0.0,causal_edge|session_cos|price_return|2,0,trained,horizon_expired
0.0,0.010000000000005116,2.1402110743662408e-13,232.17811999999998,0.8433,30,0.98,0.02,0.0,causal_edge|session_cos|price_return|2,0,trained,assumption_breach
0.0,0.009999999999990905,1.879249658567817e-13,689.966,0.8389,30,0.08,0.35,0.57,causal_edge|session_cos|price_return|2,0,trained,horizon_expired
0.0,0.009999999999990905,9.771933126133977e-14,1069.68296,0.6248,30,0.96,0.0,0.04,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.7117235842218555e-05,0.009999999999990905,0.06842105263179127,41.43374,0.6248,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,assumption_breach
0.0,0.009999999999990905,1.8503504141343318e-13,3575.6680000000006,0.6248,30,0.34,0.63,0.03,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.8503504141343318e-13,3945.7682399999994,0.8509,30,0.92,0.0,0.08,causal_edge|session_sin|price_return|2,0,trained,assumption_breach
0.0,0.010000000000005116,1.2381547284118215e-13,351.23835999999994,0.6248,30,0.07,0.18,0.75,causal_edge|spread|price_return|1,0,trained,assumption_breach
0.0,0.010000000000005116,3.751115996219615e-13,6882.477000000001,0.6248,30,0.07,0.11,0.82,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,3.751115996219615e-13,2612.17776,0.8509,30,1.0,0.0,0.0,causal_edge|session_sin|price_return|2,0,trained,horizon_expired
2.7035156915305163e-05,0.009999999999990905,0.03834586466195522,1576.8563599999993,0.8509,30,0.07,0.18,0.75,causal_edge|session_sin|price_return|2,0,trained,assumption_breach
0.0,0.010000000000005116,3.7944724910763034e-14,1265.0100000000002,0.657,30,0.02,0.19,0.79,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.2074679235657332e-13,1361.848,0.657,30,0.09,0.52,0.39,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.705153292662969e-05,0.009999999999990905,0.014285714285605189,362.2343599999999,0.657,30,0.95,0.0,0.05,causal_edge|spread|price_return|1,0,trained,horizon_expired
3.929544512280042e-05,0.009999999999990905,0.060902255639028416,614.2072400000001,0.657,30,0.1,0.86,0.04,causal_edge|spread|price_return|1,0,trained,horizon_expired
4.770286111201548e-05,0.009999999999990905,0.06541353383475318,215.2998,0.657,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.7054810509776193e-05,0.010000000000005116,0.07443609022562958,285.898,0.8537,30,0.95,0.0,0.05,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
4.7749126844022976e-05,0.009999999999990905,0.01654135338342169,1002.80512,0.8537,30,0.1,0.86,0.04,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
2.7084344537956613e-05,0.010000000000005116,0.02706766917299563,368.69992000000013,0.8537,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|2,0,trained,horizon_expired
2.709091641413214e-05,0.010000000000005116,0.038345864661875964,1334.6601,0.657,30,0.96,0.0,0.04,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.709420354813454e-05,0.010000000000005116,0.02706766917322294,1536.2899999999997,0.657,30,0.2,0.74,0.06,causal_edge|spread|price_return|1,0,trained,horizon_expired
3.937174232884658e-05,0.009999999999990905,0.05789473684236622,1779.4035800000001,0.657,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,1,trained,horizon_expired
2.709091641413214e-05,0.010000000000005116,0.0721804511279921,2288.601,0.8415,30,1.0,0.0,0.0,causal_edge|volume|price_return|4,0,trained,horizon_expired
0.0,0.010000000000005116,4.1167998883604443e-13,297.98048,0.8415,30,0.98,0.0,0.02,causal_edge|volume|price_return|4,0,trained,assumption_breach
0.0,0.010000000000005116,2.1402110743662408e-13,68.92399999999999,0.8415,30,1.0,0.0,0.0,causal_edge|volume|price_return|4,0,trained,horizon_expired
3.9381300316642324e-05,0.010000000000005116,0.045112781954951955,22.244080000000004,0.8415,30,0.99,0.01,0.0,causal_edge|volume|price_return|4,0,trained,horizon_expired
0.0,0.010000000000005116,2.1113118299327555e-13,485.06212000000005,0.8415,30,1.0,0.0,0.0,causal_edge|volume|price_return|4,0,trained,horizon_expired
0.0,0.010000000000005116,9.86826394091226e-14,1218.95366,0.8415,30,0.97,0.03,0.0,causal_edge|volume|price_return|4,0,trained,assumption_breach
0.0,0.009999999999990905,3.485338039682277e-13,3705.19728,0.8415,30,1.0,0.0,0.0,causal_edge|volume|price_return|4,1,trained,horizon_expired
0.0,0.009999999999990905,1.340996689827063e-13,652.1428000000001,0.848,30,0.99,0.01,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.7048256137388046e-05,0.010000000000005116,0.04812030075181624,984.5860000000002,0.848,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
3.9300205033959435e-05,0.010000000000005116,0.01127819548883,1282.37886,0.848,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
3.929068636487025e-05,0.010000000000005116,0.05413533834620585,1752.3922,0.848,30,0.99,0.01,0.0,causal_edge|spread|price_return|1,0,trained,assumption_breach
0.0,0.010000000000005116,3.485338039682277e-13,1762.2968799999999,0.848,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
3.93144916882504e-05,0.010000000000005116,0.018045112781992955,1800.6881800000003,0.848,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,3.7944724910763034e-14,464.77484,0.848,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,3.485338039682277e-13,490.61300000000006,0.848,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.7041704940024347e-05,0.010000000000005116,0.07443609022565519,726.2339999999999,0.848,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,2.583281693727858e-13,0.13104,0.848,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,assumption_breach
4.773755199993915e-05,0.010000000000005116,0.06390977443594577,2866.9123200000004,0.848,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,assumption_breach
3.9352640264330234e-05,0.010000000000005116,0.04511278195513158,425.0603,0.848,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.2811891478703504e-14,1424.1168400000001,0.848,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.7061368059370376e-05,0.009999999999990905,0.056390977443725655,1545.4661999999998,0.7941,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2766870543231355e-13,1278.5158200000003,0.8502,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,3.842637898465446e-14,159.09567999999996,0.8502,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.7841602637032406e-13,761.3389199999999,0.8502,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.7041704940024347e-05,0.010000000000005116,0.027067669173049272,203.46101999999996,0.7941,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
3.928592875930444e-05,0.010000000000005116,0.011278195488917467,458.0369799999999,0.7941,30,0.14,0.73,0.13,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.729390755162581e-13,14.416000000000002,0.8409,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|3,0,trained,assumption_breach
2.7054810509776193e-05,0.010000000000005116,0.04812030075228852,432.82442,0.7941,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2074679235657332e-13,298.409,0.7941,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,2.583281693727858e-13,358.12084000000004,0.7941,30,0.14,0.68,0.18,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
2.704498014185293e-05,0.009999999999990905,0.07443609022529933,506.51394,0.7941,30,0.92,0.08,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2074679235657332e-13,377.823,0.7941,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
2.7048256137388046e-05,0.010000000000005116,0.0631578947365324,572.0769200000001,0.7941,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
2.705153292662969e-05,0.009999999999990905,0.056390977443597716,618.8797599999999,0.8086,30,0.97,0.01,0.02,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,3.485338039682277e-13,109.00527999999998,0.7422,30,0.09,0.52,0.39,causal_edge|ema_spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,3.842637898465446e-14,246.05500000000004,0.7422,30,1.0,0.0,0.0,causal_edge|ema_spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,3.842637898465446e-14,358.06751999999994,0.7422,30,0.98,0.0,0.02,causal_edge|ema_spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.340996689827063e-13,403.22798,0.8086,30,0.96,0.0,0.04,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.340996689827063e-13,1775.15762,0.7422,30,1.0,0.0,0.0,causal_edge|ema_spread|price_return|1,0,trained,horizon_expired
3.929068636487025e-05,0.010000000000005116,0.04210526315805116,67.38806,0.7422,30,0.07,0.11,0.82,causal_edge|ema_spread|price_return|1,0,trained,assumption_breach
2.7061368059370376e-05,0.009999999999990905,0.06315789473661522,812.70592,0.7422,30,1.0,0.0,0.0,causal_edge|ema_spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.340996689827063e-13,52.31399999999999,0.7564,30,0.1,0.88,0.02,causal_edge|btc_return|price_return|1,0,trained,assumption_breach
2.709091641413214e-05,0.010000000000005116,0.0721804511279921,85.40331999999998,1.0,30,0.92,0.0,0.08,trend_persistence,0,trained,horizon_expired
2.709091641413214e-05,0.010000000000005116,0.0721804511279921,85.40331999999998,0.000387,30,0.92,0.0,0.08,volatility_control,0,trained,horizon_expired
2.709091641413214e-05,0.010000000000005116,0.0721804511279921,85.40331999999998,0.166667,30,0.92,0.0,0.08,spread_constraint,0,trained,horizon_expired
0.0,0.010000000000005116,1.2381547284118215e-13,618.61126,0.7422,30,0.98,0.02,0.0,causal_edge|ema_spread|price_return|1,0,trained,horizon_expired
3.937652074267207e-05,0.010000000000005116,0.024060150376307286,442.59242000000006,0.8508,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,9.86826394091226e-14,710.04584,0.7422,30,1.0,0.0,0.0,causal_edge|ema_spread|price_return|1,0,trained,horizon_expired
3.933832587549057e-05,0.010000000000005116,0.012030075187861828,1195.348,0.8304,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,9.320568855505665e-14,15.793000000000001,0.7257,30,1.0,0.0,0.0,causal_edge|ema_spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,3.842637898465446e-14,548.4340000000001,0.7257,30,1.0,0.0,0.0,causal_edge|ema_spread|price_return|1,0,trained,assumption_breach
0.0,0.009999999999990905,2.2592902184108279e-13,2124.803,0.7257,30,0.0,0.0,1.0,causal_edge|ema_spread|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,5.356861885636494e-14,2717.435,0.728,30,0.99,0.0,0.01,causal_edge|btc_return|price_return|1,0,trained,assumption_breach
0.0,0.009999999999990905,2.235076404130083e-13,6170.443000000002,0.728,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
2.6976367084220074e-05,0.010000000000005116,0.05639097744340587,846.2280000000001,0.8304,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
2.6982886658268925e-05,0.010000000000005116,0.014285714285811341,980.9464000000002,0.8304,30,1.0,0.0,0.0,causal_edge|spread|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.2368639645426857e-13,88.9962,0.728,30,0.98,0.02,0.0,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.0979289064844141e-13,109.47900000000001,0.728,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,2.547778348142855e-13,419.6204,0.8199,30,0.99,0.0,0.01,causal_edge|price_in_band|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.7841602637032406e-13,571.54368,0.8526,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|3,0,trained,horizon_expired
0.0,0.009999999999990905,1.7841602637032406e-13,214.498,0.8526,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|3,0,trained,horizon_expired
0.0,0.010000000000005116,3.246777405669708e-14,729.2241600000002,0.8526,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|3,0,trained,horizon_expired
0.0,0.009999999999990905,1.1526984150250737e-13,401.2953599999999,0.8526,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|3,0,trained,horizon_expired
0.0,0.010000000000005116,9.061866214433924e-14,332.24739999999997,0.8526,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|3,0,trained,horizon_expired
0.0,0.010000000000005116,2.0547547609794927e-13,54.07299999999999,0.8526,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|3,0,trained,assumption_breach
2.6979626477564473e-05,0.009999999999990905,0.014285714285695356,1583.6570000000002,0.8526,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|3,1,trained,horizon_expired
